a_id,b_id,label,a_language,b_language,trgm_subject,trgm_title,shared_actors,shared_speakers,shared_locations,shared_primary_loc,idf_loc_score,canonical_url_match,event_date_match,length_ratio,time_diff_hours,same_source,shared_numbers
5310fda7-8088-4fe9-89ba-216c33f777c5,675402a1-6234-445a-a8e0-805ffb6d0554,not_same_event,en,en,0.085427135,0.061946902,0,0,0,0,0.0,0,1,2.5,6.2,0,1
5310fda7-8088-4fe9-89ba-216c33f777c5,8d238d4e-6363-450b-8ce1-68245cc148eb,not_same_event,en,te,0.09049774,0.0,0,0,0,0,0.0,0,1,1.9,1.4,0,1
5310fda7-8088-4fe9-89ba-216c33f777c5,9264f4a3-0b47-406f-98b8-2cde75c3ce22,not_same_event,en,en,0.04,0.043956045,0,0,0,0,0.0,0,0,1.4,28.1,0,0
531412b8-ddf7-4c8b-8282-dda7297038f0,ca0eebb1-d9fb-4bd9-ad25-b21bf0ccac57,same_event,,,0.29714286,0.04964539,0,0,0,0,0.0,0,1,2.4,0.9,0,1
53c29653-2501-49f0-b6d5-bd6d3c481205,90a840ab-3c3f-484c-a6b5-f69c6a779a5f,same_event,en,en,1.0,1.0,0,0,0,1,0.0,1,1,1.0,0.0,0,4
54063b13-6310-44ee-9567-3eeabd98fd12,6463013a-b987-43f6-8643-9b9d9919a36a,same_event,en,en,0.06349207,0.09803922,1,0,0,0,0.0,0,1,1.4,0.2,0,1
54063b13-6310-44ee-9567-3eeabd98fd12,67c797b7-7440-4448-ab30-89fed4f3fb08,same_event,en,en,0.16867469,0.089655176,0,0,0,0,0.0,0,1,1.3,2.6,0,1
54063b13-6310-44ee-9567-3eeabd98fd12,87706e57-86de-4eeb-a5ff-d7bb480e58a6,same_event,en,en,0.2375,0.21341464,4,0,1,0,0.0,0,1,1.3,1.4,1,1
54063b13-6310-44ee-9567-3eeabd98fd12,8ace244e-04bb-4acd-a510-797cdedd0a1b,same_event,en,en,0.2585034,0.171875,2,0,0,0,0.0,0,1,1.3,3.0,0,1
54063b13-6310-44ee-9567-3eeabd98fd12,8d238d4e-6363-450b-8ce1-68245cc148eb,same_event,en,te,0.17801048,0.022058824,0,0,0,0,0.0,0,1,2.3,2.6,0,1
54063b13-6310-44ee-9567-3eeabd98fd12,9ff446a9-11f9-4689-b63c-d6e3cb6e9cec,same_event,en,en,0.16574585,0.28181818,3,0,1,0,0.0,0,1,1.4,2.4,0,1
54063b13-6310-44ee-9567-3eeabd98fd12,a868c4bb-aa93-4af3-a5a7-b14a3e605d8f,same_event,en,en,0.18994413,0.1092437,2,0,1,1,0.0,0,1,1.4,0.4,0,2
54063b13-6310-44ee-9567-3eeabd98fd12,c1d330ff-b7ee-44a7-835c-2d3ef59763fd,same_event,en,en,0.17218544,0.125,0,0,0,0,0.0,0,1,1.3,2.3,0,0
54063b13-6310-44ee-9567-3eeabd98fd12,c310aa6a-48d3-449f-98e1-6d86b32984f2,same_event,en,en,0.17985612,0.16666667,0,0,1,0,0.0,0,1,1.3,3.9,0,2
54063b13-6310-44ee-9567-3eeabd98fd12,d4d6d510-81d5-44e2-889b-6cfa314c987e,same_event,en,en,0.1497006,0.1716418,0,0,1,1,0.0,0,1,2.2,0.4,0,2
54575e1e-1f25-4cdc-8187-a567d4ec3e88,5842020d-40dc-437d-bd78-863f55a3ffc0,same_event,hi,en,0.26842105,0.0,0,0,0,0,0.0,0,0,6.0,50.5,0,0
5473af5a-d457-4771-93de-053281739e33,7205ad89-3589-42ce-98b2-3d12950edaa6,same_event,en,en,0.35119048,0.29411766,2,0,0,1,0.0,0,1,1.4,1.5,0,1
5502e101-857b-46b7-bbad-34ebe0e2264e,5842020d-40dc-437d-bd78-863f55a3ffc0,same_event,en,en,0.3566879,0.19736843,0,0,0,0,0.0,0,0,3.4,15.9,0,1
5502e101-857b-46b7-bbad-34ebe0e2264e,a2041b84-ca76-462f-8a1a-f19b36bc1ee8,same_event,en,,0.32098764,0.17977528,0,0,0,1,0.0,0,1,1.1,1.7,0,4
5842020d-40dc-437d-bd78-863f55a3ffc0,58a58e8d-23bc-40a5-86b6-74daecf90e95,not_same_event,en,en,0.110526316,0.067307696,0,0,0,0,0.0,0,1,4.4,1.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,5a52a2df-abb9-4100-9286-950b0d7f8fe0,not_same_event,en,en,0.04819277,0.023529412,0,0,0,0,0.0,0,0,2.6,24.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,5a9f6937-a174-4ae0-9139-c97de4a559d9,not_same_event,en,en,0.084745765,0.033333335,0,0,0,0,0.0,0,0,2.0,50.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,5e2e87ca-4bb1-44ac-a96d-e528a5f853a0,same_event,en,en,0.073529415,0.07446808,0,0,0,0,0.0,0,0,3.6,23.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,5fbc349f-5adc-498d-a6bb-b9cbce4755fb,not_same_event,en,te,0.09356725,0.0234375,0,0,0,0,0.0,0,0,2.2,56.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,5fd434fb-5630-44c5-8416-070865082cc7,not_same_event,en,en,0.09677419,0.05263158,0,0,0,0,0.0,0,0,1.1,65.2,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,6011b558-17d8-4deb-8d33-51ec626629e5,not_same_event,en,en,0.052863438,0.041237112,0,0,0,0,0.0,0,1,3.7,3.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,60289c16-7836-4058-9a46-5f0db88bcf2e,not_same_event,en,en,0.053892214,0.01754386,0,0,0,0,0.0,0,0,13.0,64.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,6154a417-d2c3-4c98-a915-5e259f1026cb,not_same_event,en,te,0.09134615,0.0,0,0,0,0,0.0,0,0,2.3,62.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,62d7847e-1ea0-472f-9275-ed038def189d,not_same_event,en,,0.125,0.01904762,0,0,0,0,0.0,0,0,2.9,14.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,64406b71-ed2e-4cae-a1d1-3675c1222035,same_event,en,en,0.0,0.21686748,0,0,0,0,0.0,0,0,1.0,61.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,675402a1-6234-445a-a8e0-805ffb6d0554,not_same_event,en,en,0.13855422,0.119266056,0,0,0,0,0.0,0,1,9.0,2.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,6756013a-2da9-45ac-9932-bff15b6946e2,same_event,en,bn,0.22666667,0.13186814,0,0,0,0,0.0,0,1,1.8,1.4,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,6e502ac8-9ee3-4d72-840e-dd13cc3ca5cc,not_same_event,en,te,0.09883721,0.008130081,0,0,0,0,0.0,0,0,2.2,53.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,733bbf05-8c7f-47ae-a5af-6280053e6505,not_same_event,en,en,0.072222225,0.030927835,0,0,0,0,0.0,0,0,4.6,54.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,786c2873-121d-471b-94a5-59c591f0190e,not_same_event,en,en,0.125,0.1010101,0,0,0,0,0.0,0,0,6.3,64.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,79afbe69-ec77-48ae-a8f8-722ddfd2b6f3,not_same_event,en,te,0.08,0.021052632,0,0,0,0,0.0,0,0,1.4,56.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,7c368b61-37f5-481a-9144-98fd597f772e,same_event,en,en,0.5090909,0.4050633,1,0,0,0,0.0,0,0,2.9,50.3,0,2
5842020d-40dc-437d-bd78-863f55a3ffc0,7c4709e9-3ff2-497f-a82d-522e5669cf6a,not_same_event,en,te,0.0797546,0.0,0,0,0,0,0.0,0,0,2.1,56.7,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,7ff405c6-621c-4523-8fe7-25283b3de477,not_same_event,en,en,0.103626944,0.08208955,0,0,0,0,0.0,0,0,5.8,63.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,860094c9-56ec-429c-9864-f9b7a15eb55e,same_event,en,en,0.24074075,0.1744186,0,0,0,0,0.0,0,1,7.7,0.4,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,8aa8f54a-0456-464d-b771-5bb1f04af23c,not_same_event,en,en,0.107344635,0.06,0,0,0,0,0.0,0,0,9.5,64.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,8c1776b2-cdcf-4d03-8990-88d1e944435d,not_same_event,en,en,0.12269939,0.06930693,0,0,0,0,0.0,0,1,4.7,2.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,8d238d4e-6363-450b-8ce1-68245cc148eb,not_same_event,en,te,0.054187194,0.0,0,0,0,0,0.0,0,1,1.9,2.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,90a840ab-3c3f-484c-a6b5-f69c6a779a5f,not_same_event,en,en,0.10106383,0.06481481,0,0,0,0,0.0,0,0,9.6,59.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,9264f4a3-0b47-406f-98b8-2cde75c3ce22,not_same_event,en,en,0.112068966,0.10227273,0,0,0,0,0.0,0,0,2.6,24.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,950ec8ba-11a2-4868-b67d-383f408b4aa6,same_event,en,en,0.2672414,0.1521739,0,0,0,0,0.0,0,0,3.4,24.5,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,9957f8e4-a5e5-4fd2-a6e2-d4c28edec326,same_event,en,en,0.3857143,0.325,0,0,0,0,0.0,0,0,5.8,53.8,1,2
5842020d-40dc-437d-bd78-863f55a3ffc0,9e4444c1-0405-414e-9a47-d1be5689f6b8,not_same_event,en,en,0.08074534,0.07,0,0,0,0,0.0,0,0,6.5,61.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,9f9786b2-b028-45d2-a42c-ec03e275d93c,same_event,en,en,0.21428572,0.2535211,0,0,0,0,0.0,0,0,3.7,60.1,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,a03a895f-f150-4c56-b1c2-68ec4995cda0,same_event,en,en,0.37795275,0.33802816,0,0,0,0,0.0,0,1,2.5,0.0,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,a121cfdc-bc50-4043-8dc1-2c6b52239ba3,not_same_event,en,en,0.12745099,0.11304348,0,0,0,0,0.0,0,0,4.1,53.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,a1d660a0-acd9-478c-be72-c2c231e20bcf,not_same_event,en,en,0.07017544,0.05882353,0,0,0,0,0.0,0,0,2.5,65.2,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,a2041b84-ca76-462f-8a1a-f19b36bc1ee8,same_event,en,,0.28225806,0.18518518,0,0,0,0,0.0,0,0,2.9,14.2,0,2
5842020d-40dc-437d-bd78-863f55a3ffc0,a4638314-088f-4026-8154-719f7b986ef5,same_event,en,en,0.34,0.14166667,0,0,0,0,0.0,0,0,4.4,50.4,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,a7e8a6ac-e68a-4858-9c56-e3038993b02d,not_same_event,en,te,0.086419754,0.014925373,0,0,0,0,0.0,0,0,2.8,51.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,a97ef4e4-6c66-4231-926b-78ae38445d5b,not_same_event,en,en,0.083333336,0.06422018,0,0,0,0,0.0,0,0,5.3,24.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,ac015e89-81ae-4e37-ad2b-65395bc3ee98,not_same_event,en,en,0.086419754,0.03883495,0,0,0,0,0.0,0,0,4.8,67.7,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,adf460f2-9822-4c20-8cdf-69aec36eaf66,not_same_event,en,en,0.0875,0.0091743115,0,0,0,0,0.0,0,0,1.1,48.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,af95ea23-75fd-44ca-b3d3-296c223affb7,same_event,en,en,0.45,0.24,0,0,0,0,0.0,0,0,2.4,52.7,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,b3114b80-dcf2-4f50-9420-080ffa91d93a,not_same_event,en,en,0.0625,0.05050505,0,0,0,0,0.0,0,0,3.2,64.1,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,b5bc1c7e-4554-4852-b166-bc8a1279ff0d,same_event,en,en,0.4172662,0.24657534,0,0,0,0,0.0,0,0,2.8,51.2,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,b6f25533-a8fb-4712-be73-880d72c3ec5e,same_event,en,te,0.3898305,0.1923077,0,0,0,0,0.0,0,0,1.2,52.9,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,b71540e8-8cdd-427f-ac84-962725eaf0eb,not_same_event,en,en,0.0,0.08571429,0,0,0,0,0.0,0,0,4.2,50.1,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,bae388be-7c6a-4d63-9230-d2db8bb038b6,same_event,en,en,0.10119048,0.058333334,0,0,0,0,0.0,0,0,12.8,50.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,bbc12c34-bf9e-4f84-a57c-63e21ed95c06,same_event,en,en,0.3970588,0.3561644,1,0,0,0,0.0,0,0,5.0,52.7,0,2
5842020d-40dc-437d-bd78-863f55a3ffc0,bc224a6d-5c17-40f0-8833-fe8886b740da,not_same_event,en,en,0.09803922,0.055555556,0,0,0,0,0.0,0,1,6.2,4.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,bf1bec44-b8df-4fcd-8140-60af27c28ad1,same_event,en,en,0.09090909,0.06,0,0,0,0,0.0,0,0,2.4,114.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,c310aa6a-48d3-449f-98e1-6d86b32984f2,not_same_event,en,en,0.07746479,0.07594936,0,0,0,0,0.0,0,1,3.4,1.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,c50005f6-70f9-4aae-999f-9afe7b309ecb,same_event,en,en,0.15116279,0.08,0,0,0,0,0.0,0,0,2.5,116.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,c6c050f4-f059-4555-b330-fdb620611afc,same_event,en,en,0.35333332,0.33333334,0,0,0,0,0.0,0,0,2.6,51.5,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,c8f70fe2-0626-4285-a26d-53e6543bd173,same_event,en,en,0.14634146,0.067226894,0,0,0,0,0.0,0,0,10.7,71.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,c94b222d-7064-4a61-a491-3d22af09d707,same_event,en,en,0.083798885,0.021505376,0,0,0,0,0.0,0,0,2.2,96.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,c97b33cc-9634-460c-b116-b879c5e305db,not_same_event,en,en,0.083333336,0.028301887,0,0,0,0,0.0,0,0,4.8,56.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,cb80fecf-7c7a-4737-aeb7-d75a792cf5b2,same_event,en,en,0.07865169,0.07826087,0,0,0,0,0.0,0,0,5.9,98.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,cde81c9e-65ca-4f73-89d4-f9cfdea4d710,not_same_event,en,en,0.071428575,0.05479452,0,0,0,0,0.0,0,1,5.5,0.7,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,cff7d432-6e49-4f05-afb7-7d91ea26cf5e,not_same_event,en,en,0.0,0.03409091,0,0,0,0,0.0,0,0,38.7,52.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d086bd3b-712c-4a28-b490-837ce955de72,same_event,en,en,0.3243243,0.17857143,1,0,0,0,0.0,0,0,2.3,24.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d1ae25b0-40aa-44bc-8095-dcfe7a67653b,same_event,en,en,0.124223605,0.027777778,0,0,0,0,0.0,0,0,5.6,56.7,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d1b619a2-f806-4c49-a32e-4eb260eaa457,not_same_event,en,en,0.102564104,0.06185567,0,0,0,0,0.0,0,0,13.1,24.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d1e8529f-551c-4cdb-930c-31fd44da1fcb,not_same_event,en,en,0.10759494,0.09411765,0,0,0,0,0.0,0,1,5.5,1.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d2faf137-d5a0-443a-9465-dbd1c4b20086,same_event,en,en,0.5849057,0.24615385,0,0,0,0,0.0,0,0,3.0,52.9,0,2
5842020d-40dc-437d-bd78-863f55a3ffc0,d36f3349-38f9-4665-964e-7a784e54e234,same_event,en,en,0.26415095,0.2596154,0,0,0,0,0.0,0,0,7.0,53.0,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,d703f29f-8ef0-47e0-b5be-8f54b33388b5,not_same_event,en,en,0.10526316,0.030927835,0,0,0,0,0.0,0,0,6.9,58.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,d9c12d29-a70c-4cf1-b4f6-efedcffd196f,not_same_event,en,en,0.097222224,0.019417476,0,0,0,0,0.0,0,0,3.2,68.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,da912ea4-745a-4b8e-873f-da3e4c12c55d,same_event,en,en,0.14457831,0.10891089,0,0,0,0,0.0,0,0,1.7,106.2,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,dc899265-b4ca-4cf5-98ac-2d6c5b6db877,not_same_event,en,en,0.1409396,0.10619469,0,0,0,0,0.0,0,0,3.5,52.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,dd1b4647-7dd1-4dd9-aca9-d15268cea79e,same_event,en,en,0.19607843,0.16190477,0,0,0,0,0.0,0,0,1.6,61.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,df099289-7ce1-477d-a238-c78106d06f8d,same_event,en,,0.1257485,0.04597701,0,0,0,0,0.0,0,0,2.2,15.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e1556d91-c70d-4b4a-90a3-93fcefcece8d,same_event,en,en,0.14379086,0.1495327,0,0,0,0,0.0,0,1,1.4,4.7,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,e1f770db-17f3-4aed-89bf-fbc312244c35,same_event,en,en,0.0,0.22891566,0,0,0,0,0.0,0,0,1.0,24.5,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e3f6d998-4ba4-450f-a35b-8c7ec2af7c2c,not_same_event,en,en,0.09883721,0.03809524,0,0,0,0,0.0,0,0,2.1,24.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e4121800-8c6c-4371-a6e6-52209999914e,not_same_event,en,en,0.10625,0.0625,0,0,0,0,0.0,0,0,1.8,15.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e5340fc9-0822-425f-85cd-d916ea4b1f25,not_same_event,en,en,0.102564104,0.07692308,0,0,0,0,0.0,0,1,6.6,4.7,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e6e207b1-a37f-47da-a73d-9d74d22ceb0b,not_same_event,en,,0.08219178,0.059322033,0,0,0,0,0.0,0,1,4.8,6.6,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e8651018-64ff-4aa7-8e08-c184afd49413,not_same_event,en,en,0.09090909,0.052173913,0,0,0,0,0.0,0,0,5.0,69.2,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,e92a7867-abbb-4bb7-a78c-8cb9070f087c,not_same_event,en,en,0.102678575,0.052083332,0,0,0,0,0.0,0,0,7.1,56.7,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,ea506e6e-9650-405a-9c5c-e6f7b8d10de5,not_same_event,en,en,0.115384616,0.08695652,0,0,0,0,0.0,0,0,4.1,53.9,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,ef293435-e5a2-464d-84a8-1d75be759055,not_same_event,en,en,0.06832298,0.097087376,0,0,0,0,0.0,0,0,6.6,64.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f02cb516-04c4-4440-9e01-fbe4555275d0,not_same_event,en,en,0.0,0.010869565,0,0,0,0,0.0,0,0,38.7,50.4,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f1729012-366e-401c-ab21-59d391e1fd4e,not_same_event,en,,0.09139785,0.0472973,0,0,0,0,0.0,0,0,2.9,14.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f2c2d8e8-a7ed-4562-b78d-d0cc1cd5f865,not_same_event,en,en,0.12857144,0.041666668,0,0,0,0,0.0,0,0,17.0,64.1,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f2ca9ddb-5938-4b96-987c-9e76f0229e3c,not_same_event,en,ne,0.074324325,0.0,0,0,0,0,0.0,0,0,1.0,66.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f56f7ade-93fd-45e8-a2b6-f7baa57a1a8e,not_same_event,en,en,0.17368421,0.034883723,0,0,0,0,0.0,0,0,3.8,24.5,1,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f6357f77-2c10-4adc-948b-3510077c7ea4,same_event,en,en,0.56363636,0.24,0,0,0,0,0.0,0,0,2.5,54.9,0,1
5842020d-40dc-437d-bd78-863f55a3ffc0,f64894b7-de15-4c1d-8034-f67f71faedf5,not_same_event,en,en,0.16546762,0.03960396,0,0,0,0,0.0,0,0,11.4,64.0,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f89f970a-1ad9-4aed-9fa3-1e7a9a4dc6a5,same_event,en,,0.09375,0.041237112,0,0,0,0,0.0,0,0,8.4,13.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f8b54367-3761-4b81-94ca-87f89a6d7e50,not_same_event,en,en,0.0,0.03960396,0,0,0,0,0.0,0,0,38.7,61.3,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f9c610c0-7d78-41fd-b0ec-94351a54db90,not_same_event,en,en,0.071428575,0.041666668,0,0,0,0,0.0,0,0,6.5,58.8,0,0
5842020d-40dc-437d-bd78-863f55a3ffc0,f9cab329-6bab-45c1-98bb-5ab5f72ceae7,same_event,en,en,0.24203822,0.1744186,0,0,0,0,0.0,0,1,5.9,2.3,1,1
5842020d-40dc-437d-bd78-863f55a3ffc0,faa29502-df84-422f-8040-8c8b31d41304,not_same_event,en,en,0.11464968,0.0625,0,0,0,0,0.0,0,0,1.5,24.5,0,0
58a58e8d-23bc-40a5-86b6-74daecf90e95,6011b558-17d8-4deb-8d33-51ec626629e5,not_same_event,en,en,0.12741312,0.05691057,0,0,0,0,0.0,0,1,1.2,2.2,0,0
58a58e8d-23bc-40a5-86b6-74daecf90e95,675402a1-6234-445a-a8e0-805ffb6d0554,not_same_event,en,en,0.115207374,0.07092199,0,0,0,0,0.0,0,1,2.0,1.2,0,0
58a58e8d-23bc-40a5-86b6-74daecf90e95,8d238d4e-6363-450b-8ce1-68245cc148eb,not_same_event,en,te,0.085365854,0.016,0,0,1,0,0.0,0,1,2.3,3.6,0,0
58a58e8d-23bc-40a5-86b6-74daecf90e95,9264f4a3-0b47-406f-98b8-2cde75c3ce22,not_same_event,en,en,0.05202312,0.06779661,0,0,1,0,0.0,0,0,1.7,23.2,0,0
58a58e8d-23bc-40a5-86b6-74daecf90e95,ffd58e63-3c73-4730-8465-7f842cb03734,same_event,en,en,0.2746114,0.4107143,1,0,3,0,0.0,0,1,1.1,0.8,0,7
58c9b42d-1fe4-438f-9335-25dafa5f364c,8bbb516e-8cf3-4446-b0d0-882e5b149111,same_event,en,en,0.3557047,0.4,0,0,0,0,0.0,0,0,1.5,22.7,0,0
58c9b42d-1fe4-438f-9335-25dafa5f364c,cb2e4750-ac1b-4dda-8976-f9a20685a5e4,same_event,en,,0.23125,0.20353982,0,0,0,0,0.0,0,1,2.5,4.6,0,0
58c9b42d-1fe4-438f-9335-25dafa5f364c,f054d8f6-d69d-49dc-8953-b826782ba884,same_event,en,,0.25490198,0.23584905,0,0,0,0,0.0,0,1,1.3,6.4,0,1
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,76992941-7d11-4d53-8fd5-d5df3bcbc8ee,same_event,hi,en,0.39473686,0.0,1,0,2,1,0.0,0,1,5.1,1.5,0,3
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,9a0c9551-fb11-4805-878a-bdb30506da60,same_event,hi,en,0.22340426,0.0,1,0,1,0,0.0,0,0,14.7,61.1,0,0
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,bc630514-5ff0-45fa-a3c0-76dada9a7346,same_event,hi,en,0.2755102,0.0,1,0,2,1,0.0,0,1,2.6,1.0,0,1
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,d8f31bd9-2ad4-4809-962e-6806f3207d6b,same_event,hi,en,0.39473686,0.011049724,1,0,1,1,0.0,0,0,4.2,9.9,0,4
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,dd57e0a8-a26b-4890-9d52-6fc1f320f47c,same_event,hi,en,0.3488372,0.0,1,0,3,0,0.0,0,0,3.3,7.2,0,1
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,f919a8a4-413f-4a80-b3a1-2c32e1a27b46,same_event,hi,en,0.30208334,0.0,1,0,2,0,0.0,0,1,2.3,1.1,0,1
58ce79eb-0c01-4a61-9067-74e0d4cbd4ec,72a450cf-734c-4507-bd0c-5a44dc329508,same_event,en,en,0.37438422,0.14285715,0,0,0,0,0.0,0,1,6.8,4.4,0,0
597d018e-e6a2-4f6f-8e0d-e4a4fb80fc30,98997d23-c816-4b0e-9c64-edeb94cec51d,not_same_event,en,en,0.53488374,0.93333334,3,0,1,0,0.0,0,0,1.0,55.6,1,1
597d018e-e6a2-4f6f-8e0d-e4a4fb80fc30,af4e48a9-4589-4826-8e7b-519c9f8a90cd,not_same_event,en,en,0.63703704,0.94666666,3,0,1,0,0.0,0,0,1.0,96.9,1,1
597d018e-e6a2-4f6f-8e0d-e4a4fb80fc30,f684acbb-10de-41f2-ac90-3016e2a65f34,not_same_event,en,en,0.9569892,0.9459459,3,0,1,0,0.0,0,0,1.0,7.7,1,1
598b19b9-73f9-4e8a-82cc-c65b4ae04a1d,d1e8529f-551c-4cdb-930c-31fd44da1fcb,same_event,en,en,0.4527027,1.0,0,0,0,1,0.0,1,1,1.0,0.1,0,1
59fd0f01-9baa-44a6-9bd2-6c67a3d6b1f8,a1d660a0-acd9-478c-be72-c2c231e20bcf,same_event,te,en,0.2877698,0.08130081,0,0,4,0,0.0,0,1,2.7,2.7,0,1
5a0fbb69-ae95-4968-9df7-123de1c1df83,9787895b-c23c-46fe-829e-97dc7393efc1,same_event,en,,0.17964073,0.11304348,0,0,0,0,0.0,0,0,2.1,74.7,0,0
5a0fbb69-ae95-4968-9df7-123de1c1df83,9d53855d-b462-4306-aa3f-db30c5fd4995,same_event,en,,0.18518518,0.12068965,0,0,0,0,0.0,0,0,1.1,75.7,0,0
5a0fbb69-ae95-4968-9df7-123de1c1df83,f56f7ade-93fd-45e8-a2b6-f7baa57a1a8e,same_event,en,en,0.16190477,0.10891089,0,0,0,0,0.0,0,0,1.4,65.3,0,0
5a52a2df-abb9-4100-9286-950b0d7f8fe0,6011b558-17d8-4deb-8d33-51ec626629e5,not_same_event,en,en,0.103896104,0.039215688,0,0,0,0,0.0,0,0,1.4,21.1,0,1
5a52a2df-abb9-4100-9286-950b0d7f8fe0,675402a1-6234-445a-a8e0-805ffb6d0554,not_same_event,en,en,0.09042553,0.076271184,0,0,0,0,0.0,0,0,3.5,22.1,0,1
5a52a2df-abb9-4100-9286-950b0d7f8fe0,77cb677f-4e23-4919-a156-ebadc6e6cc9d,same_event,en,en,0.97894734,0.44,1,0,0,0,0.0,0,0,1.3,36.2,0,2
